Date,Travel Product,Sessions - This Year,Bookings - This Year,Revenue - This Year,Spend - This Year,Day of Month,Day of Week,Week,Month,Quarter,Year,Sessions - Last Year,Bookings - Last Year,Revenue - Last Year,Spend - Last Year,Category,Birst Category,GA Category
2017-02-16,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,16,3,7,2,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-02-15,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,15,3,7,2,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-02-14,CheapFlights Comparestrip Panel Flight,336.0,2.0,3071.93,222.29,14,3,7,2,1,2019,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-02-17,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,17,4,7,2,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-02-16,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,16,4,7,2,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-02-15,CheapFlights Comparestrip Panel Flight,314.0,0.0,0.0,218.72,15,4,7,2,1,2019,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-02-18,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,18,5,7,2,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-02-17,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,17,5,7,2,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-02-16,CheapFlights Comparestrip Panel Flight,323.0,0.0,0.0,198.54,16,5,7,2,1,2019,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-02-12,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,12,6,7,2,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-02-11,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,11,6,7,2,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-02-10,CheapFlights Comparestrip Panel Flight,361.0,0.0,0.0,229.35,10,6,7,2,1,2019,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-02-20,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,20,0,8,2,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-02-19,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,19,0,8,2,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-02-18,CheapFlights Comparestrip Panel Flight,463.0,0.0,0.0,292.52,18,0,8,2,1,2019,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-02-21,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,21,1,8,2,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-02-20,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,20,1,8,2,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-02-19,CheapFlights Comparestrip Panel Flight,448.0,0.0,0.0,300.28,19,1,8,2,1,2019,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-02-22,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,22,2,8,2,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-02-21,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,21,2,8,2,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-02-20,CheapFlights Comparestrip Panel Flight,449.0,0.0,0.0,291.45,20,2,8,2,1,2019,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-02-23,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,23,3,8,2,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-02-22,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,22,3,8,2,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-02-21,CheapFlights Comparestrip Panel Flight,384.0,0.0,0.0,244.45,21,3,8,2,1,2019,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-02-24,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,24,4,8,2,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-02-23,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,23,4,8,2,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-02-22,CheapFlights Comparestrip Panel Flight,329.0,0.0,0.0,210.89,22,4,8,2,1,2019,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-02-25,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,25,5,8,2,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-02-24,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,24,5,8,2,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-02-23,CheapFlights Comparestrip Panel Flight,362.0,0.0,0.0,236.44,23,5,8,2,1,2019,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-02-19,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,19,6,8,2,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-02-18,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,18,6,8,2,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-02-17,CheapFlights Comparestrip Panel Flight,384.0,0.0,0.0,248.94,17,6,8,2,1,2019,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-02-27,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,27,0,9,2,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-02-26,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,26,0,9,2,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-02-28,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,28,1,9,2,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-02-27,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,27,1,9,2,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-01,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,1,2,9,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-02-28,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,28,2,9,2,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-02,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,2,3,9,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-01,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,1,3,9,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-03,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,3,4,9,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-02,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,2,4,9,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-04,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,4,5,9,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-03,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,3,5,9,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-02-26,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,26,6,9,2,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-02-25,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,25,6,9,2,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-02-24,CheapFlights Comparestrip Panel Flight,322.0,0.0,0.0,236.38,24,6,9,2,1,2019,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-06,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,6,0,10,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-05,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,5,0,10,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-07,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,7,1,10,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-06,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,6,1,10,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-08,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,8,2,10,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-07,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,7,2,10,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-09,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,9,3,10,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-08,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,8,3,10,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-10,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,10,4,10,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-09,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,9,4,10,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-11,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,11,5,10,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-10,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,10,5,10,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-05,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,5,6,10,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-04,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,4,6,10,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-13,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,13,0,11,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-12,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,12,0,11,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-14,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,14,1,11,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-13,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,13,1,11,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-15,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,15,2,11,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-14,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,14,2,11,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-16,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,16,3,11,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-15,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,15,3,11,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-17,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,17,4,11,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-16,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,16,4,11,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-18,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,18,5,11,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-17,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,17,5,11,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-12,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,12,6,11,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-11,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,11,6,11,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-20,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,20,0,12,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-19,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,19,0,12,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-21,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,21,1,12,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-20,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,20,1,12,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-22,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,22,2,12,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-21,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,21,2,12,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-23,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,23,3,12,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-22,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,22,3,12,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-24,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,24,4,12,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-23,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,23,4,12,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-25,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,25,5,12,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-24,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,24,5,12,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-19,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,19,6,12,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-18,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,18,6,12,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-27,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,27,0,13,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-26,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,26,0,13,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-28,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,28,1,13,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-27,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,27,1,13,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-29,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,29,2,13,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-28,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,28,2,13,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-30,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,30,3,13,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-29,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,29,3,13,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-31,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,31,4,13,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-30,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,30,4,13,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-04-01,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,1,5,13,4,2,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-31,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,31,5,13,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-03-26,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,26,6,13,3,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-03-25,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,25,6,13,3,1,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-04-03,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,3,0,14,4,2,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-04-02,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,2,0,14,4,2,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-04-04,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,4,1,14,4,2,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-04-03,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,3,1,14,4,2,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-04-05,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,5,2,14,4,2,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-04-04,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,4,2,14,4,2,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-04-06,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,6,3,14,4,2,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-04-05,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,5,3,14,4,2,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-04-07,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,7,4,14,4,2,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-04-06,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,6,4,14,4,2,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-04-08,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,8,5,14,4,2,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-04-07,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,7,5,14,4,2,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-04-02,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,2,6,14,4,2,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-04-01,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,1,6,14,4,2,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-04-10,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,10,0,15,4,2,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-04-09,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,9,0,15,4,2,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-04-11,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,11,1,15,4,2,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-04-10,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,10,1,15,4,2,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-04-12,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,12,2,15,4,2,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-04-11,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,11,2,15,4,2,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-04-13,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,13,3,15,4,2,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-04-12,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,12,3,15,4,2,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-04-14,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,14,4,15,4,2,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-04-13,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,13,4,15,4,2,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-04-15,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,15,5,15,4,2,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-04-14,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,14,5,15,4,2,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-04-09,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,9,6,15,4,2,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-04-08,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,8,6,15,4,2,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-04-17,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,17,0,16,4,2,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-04-16,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,16,0,16,4,2,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-04-18,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,18,1,16,4,2,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-04-17,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,17,1,16,4,2,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-04-19,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,19,2,16,4,2,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-04-18,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,18,2,16,4,2,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-04-20,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,20,3,16,4,2,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-04-19,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,19,3,16,4,2,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-04-21,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,21,4,16,4,2,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-04-20,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,20,4,16,4,2,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-04-22,CheapFlights Comparestrip Panel Flight,0.0,0.0,0.0,0.0,22,5,16,4,2,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
